Symbol,Date,Time,Open,High,Low,Close,Volume
HCLTECH,2025-08-21 00:00:00+05:30,15:30:00,1477.416174843593,1482.340895426405,1463.7254275768885,1471.0140380859375,2157601
HCLTECH,2025-08-22 00:00:00+05:30,15:30:00,1467.1727590116886,1469.0441769141178,1441.9582132097007,1444.2236328125,2802805
HCLTECH,2025-08-25 00:00:00+05:30,15:30:00,1457.7172574901363,1486.9700489562556,1453.9744218441479,1481.5528564453125,2764914
HCLTECH,2025-08-26 00:00:00+05:30,15:30:00,1479.2875521292813,1483.8182708946867,1462.6419729695385,1470.3245849609375,4092265
HCLTECH,2025-08-28 00:00:00+05:30,15:30:00,1465.5968635222293,1465.5968635222293,1424.22921011636,1427.9720458984375,4367902
HCLTECH,2025-08-29 00:00:00+05:30,15:30:00,1427.9720080027619,1440.5792203762308,1417.5315043295445,1432.896728515625,3404604
HCLTECH,2025-09-01 00:00:00+05:30,15:30:00,1424.229219512329,1450.3302390953695,1424.229219512329,1446.2919921875,2105254
HCLTECH,2025-09-02 00:00:00+05:30,15:30:00,1446.8829320928585,1455.1564868606395,1437.7229035584512,1443.632568359375,1295198
HCLTECH,2025-09-03 00:00:00+05:30,15:30:00,1452.7925156018284,1452.7925156018284,1430.7297441997619,1444.0264892578125,1800307
HCLTECH,2025-09-04 00:00:00+05:30,15:30:00,1443.0415328037025,1443.8295361526164,1419.205934404439,1421.56982421875,2192155
HCLTECH,2025-09-05 00:00:00+05:30,15:30:00,1426.1989978362844,1430.4343053841567,1381.679574449836,1397.6356201171875,3895199
HCLTECH,2025-09-08 00:00:00+05:30,15:30:00,1402.4619428682502,1407.0911320942328,1379.90669869323,1381.8765869140625,2929976
HCLTECH,2025-09-09 00:00:00+05:30,15:30:00,1388.9680687592238,1410.2429566938608,1387.8846543370264,1405.6136474609375,2906889
HCLTECH,2025-09-10 00:00:00+05:30,15:30:00,1413.2963613367867,1449.7392942796687,1410.5384696697556,1441.8597412109375,3205017
HCLTECH,2025-09-11 00:00:00+05:30,15:30:00,1441.859701527013,1448.2618382191527,1436.3440385771949,1445.6024169921875,1982922
HCLTECH,2025-09-12 00:00:00+05:30,15:30:00,1452.7924749706763,1457.7171952248143,1440.9731463607454,1445.10986328125,2110883
HCLTECH,2025-09-15 00:00:00+05:30,15:30:00,1445.1099450081597,1446.1934797112908,1430.1388426818744,1444.4205322265625,1725617
HCLTECH,2025-09-16 00:00:00+05:30,15:30:00,1441.8597504891434,1462.8389885301765,1439.1018588043655,1460.7706298828125,1724524
HCLTECH,2025-09-17 00:00:00+05:30,15:30:00,1468.3547304843955,1476.4312241110413,1453.0880967460891,1459.1947021484375,2656774
HCLTECH,2025-09-18 00:00:00+05:30,15:30:00,1470.1274432601965,1480.2724149182607,1463.7253070297977,1471.3094482421875,2792406
HCLTECH,2025-09-19 00:00:00+05:30,15:30:00,1471.3095553104206,1471.3095553104206,1441.958172825239,1445.3070068359375,3197957
HCLTECH,2025-09-22 00:00:00+05:30,15:30:00,1401.5754895804482,1427.3809775570503,1393.6959365821042,1418.2210693359375,4457129
HCLTECH,2025-09-23 00:00:00+05:30,15:30:00,1422.4561696296425,1422.4561696296425,1399.0145730377624,1408.2730712890625,3106480
HCLTECH,2025-09-24 00:00:00+05:30,15:30:00,1403.6437292172852,1422.948608380378,1398.620538653115,1420.5848388671875,2894044
HCLTECH,2025-09-25 00:00:00+05:30,15:30:00,1418.5165132246768,1420.7819328570436,1394.6809129466715,1402.363525390625,2713246
HCLTECH,2025-09-26 00:00:00+05:30,15:30:00,1398.6206746315802,1405.0228115224993,1371.0422387937742,1374.2926025390625,2568054
HCLTECH,2025-09-29 00:00:00+05:30,15:30:00,1376.0652614061464,1381.4824534968982,1362.1775748199761,1366.5113525390625,2990852
HCLTECH,2025-09-30 00:00:00+05:30,15:30:00,1371.1407026768466,1383.8465060313804,1361.0943206192737,1364.24609375,2782077
HCLTECH,2025-10-01 00:00:00+05:30,15:30:00,1365.2309999806755,1375.7699740443054,1361.192753196406,1368.579833984375,2253527
HCLTECH,2025-10-03 00:00:00+05:30,15:30:00,1375.474485727891,1378.724849469203,1359.6169091870397,1372.5196533203125,2793839
HCLTECH,2025-10-06 00:00:00+05:30,15:30:00,1372.519505117964,1399.6054659294057,1369.8602043312653,1396.3551025390625,1970901
HCLTECH,2025-10-07 00:00:00+05:30,15:30:00,1400.590582361564,1420.190995007908,1395.8628023450046,1411.8189697265625,1592836
HCLTECH,2025-10-08 00:00:00+05:30,15:30:00,1411.6217972520342,1436.737871112136,1405.7121328143633,1431.3206787109375,1735807
HCLTECH,2025-10-09 00:00:00+05:30,15:30:00,1431.320698588094,1468.6501035176059,1430.6312858204308,1464.119384765625,2681316
HCLTECH,2025-10-10 00:00:00+05:30,15:30:00,1468.5516383133775,1475.938718988998,1451.7091184194492,1472.98388671875,2129445
HCLTECH,2025-10-13 00:00:00+05:30,15:30:00,1467.5667335969492,1479.5830037253727,1454.269988024091,1472.1959228515625,1820492
HCLTECH,2025-10-14 00:00:00+05:30,15:30:00,1492.5843809410892,1511.889262130931,1467.7637163549157,1472.885498046875,5802489
HCLTECH,2025-10-15 00:00:00+05:30,15:30:00,1475.3477352096886,1486.6745919280122,1463.7253471796544,1473.1807861328125,1710696
HCLTECH,2025-10-16 00:00:00+05:30,15:30:00,1477.3176757923743,1497.016557741116,1475.446257960757,1492.1903076171875,2021043
HCLTECH,2025-10-17 00:00:00+05:30,15:30:00,1488.2190984767906,1490.5026052102426,1468.5614528351703,1475.5111083984375,3210161
HCLTECH,2025-10-20 00:00:00+05:30,15:30:00,1479.184575854568,1499.0407346788663,1478.390281024646,1484.64501953125,2354881
HCLTECH,2025-10-21 00:00:00+05:30,15:30:00,1491.8924664524288,1492.1903573160696,1470.3485822921484,1475.3126220703125,274400
HCLTECH,2025-10-23 00:00:00+05:30,15:30:00,1499.1400086944757,1536.370306923643,1494.6723729069756,1512.9400634765625,5011470
HCLTECH,2025-10-24 00:00:00+05:30,15:30:00,1514.032141389429,1521.5774576588615,1505.4940171584299,1512.8408203125,1491451
HCLTECH,2025-10-27 00:00:00+05:30,15:30:00,1520.3860748694353,1538.355874005925,1515.8191826700736,1522.470947265625,1394846
HCLTECH,2025-10-28 00:00:00+05:30,15:30:00,1523.9602008750792,1530.9098565142488,1501.1256180606642,1511.1529541015625,1936466
HCLTECH,2025-10-29 00:00:00+05:30,15:30:00,1518.9961482753308,1547.7875785367585,1511.053684754937,1546.099853515625,2596355
HCLTECH,2025-10-30 00:00:00+05:30,15:30:00,1546.4968944408054,1548.6811446451054,1527.0378828693122,1538.65380859375,2183395
HCLTECH,2025-10-31 00:00:00+05:30,15:30:00,1538.6538065954383,1546.993296406407,1526.541476911987,1530.4134521484375,1723467
HCLTECH,2025-11-03 00:00:00+05:30,15:30:00,1529.0234766336932,1538.5544085723318,1517.2090379673377,1532.3990478515625,2252136
HCLTECH,2025-11-04 00:00:00+05:30,15:30:00,1525.3500852257325,1530.8105286880013,1514.0320509018281,1518.1025390625,1666863
HCLTECH,2025-11-06 00:00:00+05:30,15:30:00,1518.102529913232,1520.8824404996724,1503.4090457641944,1515.4219970703125,2474769
HCLTECH,2025-11-07 00:00:00+05:30,15:30:00,1504.2032379541695,1507.876699931102,1479.7801876431495,1501.522705078125,2238714
HCLTECH,2025-11-10 00:00:00+05:30,15:30:00,1507.0824753149343,1533.7890335362633,1500.5299670520405,1529.420654296875,1558896
HCLTECH,2025-11-11 00:00:00+05:30,15:30:00,1536.6682078743436,1561.1905159919884,1530.1155783890918,1558.70849609375,2270763
HCLTECH,2025-11-12 00:00:00+05:30,15:30:00,1563.672537426727,1588.4927364335006,1562.1833254863207,1582.535888671875,2331564
HCLTECH,2025-11-13 00:00:00+05:30,15:30:00,1587.8969693114916,1593.4566692773499,1568.6364719365813,1587.00341796875,1944022
HCLTECH,2025-11-14 00:00:00+05:30,15:30:00,1578.5645775770781,1586.5070408604847,1562.778907562833,1583.1314697265625,2543918
HCLTECH,2025-11-17 00:00:00+05:30,15:30:00,1582.5358371425214,1596.1372572784026,1574.0969697549983,1594.8466796875,2000978
HCLTECH,2025-11-18 00:00:00+05:30,15:30:00,1592.46393117536,1592.46393117536,1578.6638766106146,1583.7271728515625,1640123
HCLTECH,2025-11-19 00:00:00+05:30,15:30:00,1583.8265544385058,1657.4928550760465,1577.1746685281062,1650.6424560546875,6342672
HCLTECH,2025-11-20 00:00:00+05:30,15:30:00,1650.6424097132451,1656.400744077912,1630.7862514797346,1633.566162109375,2724035
HCLTECH,2025-11-21 00:00:00+05:30,15:30:00,1624.2338032129392,1631.6798628242454,1594.449564767714,1596.4351806640625,2958835
HCLTECH,2025-11-24 00:00:00+05:30,15:30:00,1602.689846153595,1628.2049607815773,1591.371811821883,1598.81787109375,6392688
HCLTECH,2025-11-25 00:00:00+05:30,15:30:00,1606.6610855249191,1607.2567460310713,1581.1458495813354,1589.584716796875,2285950
HCLTECH,2025-11-26 00:00:00+05:30,15:30:00,1589.5846949187028,1615.7948475599933,1589.5846949187028,1606.263916015625,1243303
HCLTECH,2025-11-27 00:00:00+05:30,15:30:00,1607.4552352384987,1621.4538022906338,1602.3919392229225,1617.2840576171875,2106176
HCLTECH,2025-11-28 00:00:00+05:30,15:30:00,1617.2840811198662,1625.127287826632,1607.3560020460795,1612.5185546875,1841289
HCLTECH,2025-12-01 00:00:00+05:30,15:30:00,1618.2768604279913,1634.6581906102379,1616.2912446483251,1631.0841064453125,2034350
HCLTECH,2025-12-02 00:00:00+05:30,15:30:00,1639.1258269881153,1641.0121862182775,1612.320013948334,1623.7373046875,2326220
HCLTECH,2025-12-03 00:00:00+05:30,15:30:00,1623.7373763447454,1642.6999836490309,1617.0856116627165,1628.701416015625,2371611
HCLTECH,2025-12-04 00:00:00+05:30,15:30:00,1638.1330590034308,1659.9748331234766,1633.2682759836734,1642.699951171875,3935708
HCLTECH,2025-12-05 00:00:00+05:30,15:30:00,1650.7417024276615,1678.8382154205196,1639.1258980835469,1670.895751953125,3391204
HCLTECH,2025-12-08 00:00:00+05:30,15:30:00,1670.8957441731231,1683.206586728738,1664.8396400459083,1676.4554443359375,2702407
HCLTECH,2025-12-09 00:00:00+05:30,15:30:00,1674.866921117288,1674.866921117288,1644.4870237279085,1645.6783447265625,2817704
HCLTECH,2025-12-10 00:00:00+05:30,15:30:00,1651.33741151054,1658.981983784725,1645.0826733281203,1654.0179443359375,1482249
HCLTECH,2025-12-11 00:00:00+05:30,15:30:00,1655.5071653170248,1665.3359877184005,1637.1402192550368,1660.3719482421875,1408684
HCLTECH,2025-12-12 00:00:00+05:30,15:30:00,1665.336003610546,1665.8324075629043,1648.0611218299982,1661.1661376953125,1284337
HCLTECH,2025-12-15 00:00:00+05:30,15:30:00,1661.1661757114134,1675.8597815144374,1648.0611595461885,1671.8885498046875,1689723
HCLTECH,2025-12-16 00:00:00+05:30,15:30:00,1668.910121452463,1669.9029293771819,1633.5661835709452,1639.82080078125,1929309
HCLTECH,2025-12-17 00:00:00+05:30,15:30:00,1639.1259361428438,1652.5288435552777,1634.4597872243548,1643.09716796875,1394918
HCLTECH,2025-12-18 00:00:00+05:30,15:30:00,1645.0826708578404,1661.8611484080207,1639.3243366289462,1649.4510498046875,1822056
HCLTECH,2025-12-19 00:00:00+05:30,15:30:00,1662.953282835884,1668.9101304161918,1620.758945808705,1630.5877685546875,3487150
HCLTECH,2025-12-22 00:00:00+05:30,15:30:00,1640.0194194953087,1661.4640462269583,1632.1762127260945,1658.287109375,1339691
HCLTECH,2025-12-23 00:00:00+05:30,15:30:00,1663.0525885523043,1674.7677709501743,1644.2884938811706,1667.818115234375,1614314
HCLTECH,2025-12-24 00:00:00+05:30,15:30:00,1663.9460942965677,1667.917326025199,1653.124463597572,1662.6553955078125,989858
HCLTECH,2025-12-26 00:00:00+05:30,15:30:00,1656.0036239646458,1664.343234798626,1638.6294852240096,1648.9547119140625,921138
HCLTECH,2025-12-29 00:00:00+05:30,15:30:00,1647.7632182631444,1648.8554039037997,1613.7099801096233,1619.0711669921875,1516288
HCLTECH,2025-12-30 00:00:00+05:30,15:30:00,1619.0711519572365,1623.9358136537296,1599.512763851478,1603.583251953125,3323273
HCLTECH,2025-12-31 00:00:00+05:30,15:30:00,1612.816443080404,1619.9646115256955,1605.1718706821791,1611.6251220703125,1359963
HCLTECH,2026-01-01 00:00:00+05:30,15:30:00,1611.227959474964,1633.8639067998354,1606.7603239406958,1622.7445068359375,773806
HCLTECH,2026-01-02 00:00:00+05:30,15:30:00,1620.262587673384,1631.183475212849,1613.4121885237892,1628.403564453125,950573
HCLTECH,2026-01-05 00:00:00+05:30,15:30:00,1613.3128456529612,1621.7517128456075,1568.7357464792142,1596.0379638671875,3245802
HCLTECH,2026-01-06 00:00:00+05:30,15:30:00,1588.7906099188046,1614.3057257417076,1585.8121860705728,1604.675537109375,2112043
HCLTECH,2026-01-07 00:00:00+05:30,15:30:00,1609.1431724961542,1642.6007519063255,1605.0725629506446,1635.849609375,3816569
HCLTECH,2026-01-08 00:00:00+05:30,15:30:00,1641.409440982351,1648.6568663406495,1623.63815434392,1634.8568115234375,3266398
HCLTECH,2026-01-09 00:00:00+05:30,15:30:00,1635.2538485255266,1662.95321284664,1635.2538485255266,1649.4510498046875,3281306
HCLTECH,2026-01-12 00:00:00+05:30,15:30:00,1647.2668346358942,1665.137377003319,1629.6941831182085,1655.6064453125,4175707
HCLTECH,2026-01-13 00:00:00+05:30,15:30:00,1672.881304400103,1685.3906596485378,1614.3056385487048,1653.025146484375,7149266
HCLTECH,2026-01-14 00:00:00+05:30,15:30:00,1653.0251723104584,1665.8324186046716,1637.3387588350079,1656.5,2470615
HCLTECH,2026-01-15 00:00:00+05:30,15:30:00,1656.5,1656.5,1656.5,1656.5,0
HCLTECH,2026-01-16 00:00:00+05:30,15:30:00,1670.0,1700.9000244140625,1664.800048828125,1698.0,3098089
HCLTECH,2026-01-19 00:00:00+05:30,15:30:00,1698.0,1719.0,1685.0999755859375,1716.800048828125,2087629
HCLTECH,2026-01-20 00:00:00+05:30,15:30:00,1720.0,1720.0,1681.800048828125,1687.300048828125,1739341
HCLTECH,2026-01-21 00:00:00+05:30,15:30:00,1687.5999755859375,1694.9000244140625,1668.9000244140625,1682.5,1728435
HCLTECH,2026-01-22 00:00:00+05:30,15:30:00,1690.5999755859375,1709.0,1681.5,1703.0999755859375,1853439
HCLTECH,2026-01-23 00:00:00+05:30,15:30:00,1712.699951171875,1721.0,1698.800048828125,1707.0,1874357
HCLTECH,2026-01-27 00:00:00+05:30,15:30:00,1720.0,1725.5,1700.5,1720.199951171875,2671530
HCLTECH,2026-01-28 00:00:00+05:30,15:30:00,1705.0999755859375,1734.4000244140625,1691.0,1729.5999755859375,2713867
HCLTECH,2026-01-29 00:00:00+05:30,15:30:00,1722.800048828125,1725.0,1696.0999755859375,1721.5999755859375,2235602
HCLTECH,2026-01-30 00:00:00+05:30,15:30:00,1713.199951171875,1713.199951171875,1683.0,1695.5999755859375,4448681
HCLTECH,2026-02-02 00:00:00+05:30,15:30:00,1670.0,1688.5,1653.5999755859375,1676.800048828125,1916380
HCLTECH,2026-02-03 00:00:00+05:30,15:30:00,1780.0,1780.0999755859375,1689.0999755859375,1695.300048828125,3200948
HCLTECH,2026-02-04 00:00:00+05:30,15:30:00,1642.0,1645.0,1586.0,1621.800048828125,5834470
HCLTECH,2026-02-05 00:00:00+05:30,15:30:00,1613.699951171875,1631.800048828125,1600.199951171875,1610.0,3184531
HCLTECH,2026-02-06 00:00:00+05:30,15:30:00,1612.0,1612.0,1574.0999755859375,1593.699951171875,3342992
HCLTECH,2026-02-09 00:00:00+05:30,15:30:00,1600.4000244140625,1619.9000244140625,1594.4000244140625,1602.0,1863558
HCLTECH,2026-02-10 00:00:00+05:30,15:30:00,1595.0,1602.4000244140625,1567.800048828125,1573.0999755859375,3234785
HCLTECH,2026-02-11 00:00:00+05:30,15:30:00,1574.0,1578.0999755859375,1546.0999755859375,1551.5999755859375,2944646
HCLTECH,2026-02-12 00:00:00+05:30,15:30:00,1529.0,1535.0,1469.5,1476.0999755859375,5397659
HCLTECH,2026-02-13 00:00:00+05:30,15:30:00,1423.0,1476.800048828125,1396.0,1455.199951171875,7214938
HCLTECH,2026-02-16 00:00:00+05:30,15:30:00,1451.0999755859375,1467.0,1446.800048828125,1461.800048828125,2388700
HCLTECH,2026-02-17 00:00:00+05:30,15:30:00,1464.0,1510.699951171875,1458.0,1482.5999755859375,2840341
HCLTECH,2026-02-18 00:00:00+05:30,15:30:00,1483.199951171875,1483.199951171875,1443.4000244140625,1467.199951171875,2036245
HCLTECH,2026-02-19 00:00:00+05:30,15:30:00,1470.0,1501.800048828125,1443.0,1450.4000244140625,2397127
HCLTECH,2026-02-20 00:00:00+05:30,15:30:00,1443.0,1455.0,1431.0,1436.5,2392491
HCLTECH,2026-02-23 00:00:00+05:30,15:30:00,1438.199951171875,1441.5999755859375,1415.5,1426.199951171875,2629763
HCLTECH,2026-02-24 00:00:00+05:30,15:30:00,1402.300048828125,1406.699951171875,1322.5,1339.199951171875,10004684
HCLTECH,2026-02-25 00:00:00+05:30,15:30:00,1355.0,1391.4000244140625,1354.0,1378.199951171875,5703505
HCLTECH,2026-02-26 00:00:00+05:30,15:30:00,1391.0,1405.0,1368.0,1373.5,2329520
HCLTECH,2026-02-27 00:00:00+05:30,15:30:00,1398.0,1404.800048828125,1382.0,1389.0999755859375,8651443
HCLTECH,2026-03-02 00:00:00+05:30,15:30:00,1351.0,1386.0,1350.0,1371.0,2088938
HCLTECH,2026-03-04 00:00:00+05:30,15:30:00,1356.0,1382.0,1356.0,1364.0,3161598
HCLTECH,2026-03-05 00:00:00+05:30,15:30:00,1378.199951171875,1378.199951171875,1332.5,1354.0999755859375,2217963
HCLTECH,2026-03-06 00:00:00+05:30,15:30:00,1356.0,1380.800048828125,1354.199951171875,1356.699951171875,1871596
HCLTECH,2026-03-09 00:00:00+05:30,15:30:00,1330.0,1372.699951171875,1328.0,1358.5999755859375,2256550
HCLTECH,2026-03-10 00:00:00+05:30,15:30:00,1361.0,1364.4000244140625,1345.0,1361.5,1671877
HCLTECH,2026-03-11 00:00:00+05:30,15:30:00,1367.199951171875,1376.0,1346.9000244140625,1350.300048828125,1837000
HCLTECH,2026-03-12 00:00:00+05:30,15:30:00,1350.0,1363.4000244140625,1341.0,1358.0999755859375,2616965
HCLTECH,2026-03-13 00:00:00+05:30,15:30:00,1350.0,1356.699951171875,1321.0,1325.4000244140625,2190786
HCLTECH,2026-03-16 00:00:00+05:30,15:30:00,1312.800048828125,1337.699951171875,1302.4000244140625,1328.5999755859375,3618375
HCLTECH,2026-03-17 00:00:00+05:30,15:30:00,1328.5999755859375,1328.5999755859375,1297.699951171875,1321.0999755859375,2285672
HCLTECH,2026-03-18 00:00:00+05:30,15:30:00,1326.5,1378.4000244140625,1326.5,1357.199951171875,2564106
HCLTECH,2026-03-19 00:00:00+05:30,15:30:00,1341.4000244140625,1354.199951171875,1309.199951171875,1311.800048828125,1663249
HCLTECH,2026-03-20 00:00:00+05:30,15:30:00,1334.9000244140625,1352.5,1328.9000244140625,1339.9000244140625,5050431
SUNPHARMA,2025-03-24 00:00:00+05:30,15:30:00,1777.068618587872,1802.3209171523695,1760.3327573231188,1767.462890625,1182084
SUNPHARMA,2025-03-25 00:00:00+05:30,15:30:00,1767.462830296639,1778.5044245452243,1741.4182552927225,1747.6075439453125,1471028
SUNPHARMA,2025-03-26 00:00:00+05:30,15:30:00,1750.776467547211,1753.5988799709714,1729.1387379005184,1741.8638916015625,1762361
SUNPHARMA,2025-03-27 00:00:00+05:30,15:30:00,1733.991248331399,1735.2786688284705,1703.2923741462057,1714.631103515625,3279881
SUNPHARMA,2025-03-28 00:00:00+05:30,15:30:00,1714.6310570338105,1724.4349149589302,1688.6360433074972,1717.8494873046875,1956781
SUNPHARMA,2025-04-01 00:00:00+05:30,15:30:00,1714.1855319993706,1717.1068281397131,1665.2653661235754,1681.8526611328125,4142445
SUNPHARMA,2025-04-02 00:00:00+05:30,15:30:00,1678.5351658874724,1701.7573297106799,1669.523585338969,1697.0040283203125,3369489
SUNPHARMA,2025-04-03 00:00:00+05:30,15:30:00,1737.9523470603813,1795.0918146184608,1733.000915872175,1752.806640625,5715573
SUNPHARMA,2025-04-04 00:00:00+05:30,15:30:00,1761.5706198924483,1761.5706198924483,1641.9441169370045,1692.7457275390625,5345276
SUNPHARMA,2025-04-07 00:00:00+05:30,15:30:00,1604.3627135400736,1675.5643183859863,1604.3627135400736,1650.1634521484375,5715334
SUNPHARMA,2025-04-08 00:00:00+05:30,15:30:00,1629.0209427210527,1693.2409842799836,1629.0209427210527,1671.9498291015625,2807382
SUNPHARMA,2025-04-09 00:00:00+05:30,15:30:00,1633.9722975300303,1663.4333131976173,1624.0694351207574,1636.15087890625,3481864
SUNPHARMA,2025-04-11 00:00:00+05:30,15:30:00,1693.389470509049,1720.1271989907707,1665.7604602343595,1671.1575927734375,3801939
SUNPHARMA,2025-04-15 00:00:00+05:30,15:30:00,1703.2922814332844,1707.7485693788947,1680.3176897119565,1688.43798828125,1993085
SUNPHARMA,2025-04-16 00:00:00+05:30,15:30:00,1674.6731139515866,1686.1604106914103,1665.7605373782576,1676.6536865234375,2205374
SUNPHARMA,2025-04-17 00:00:00+05:30,15:30:00,1678.53515625,1740.9231886061948,1671.0090050950514,1734.486328125,2683908
SUNPHARMA,2025-04-21 00:00:00+05:30,15:30:00,1743.89414652257,1743.89414652257,1714.4826922348705,1727.9505615234375,1539511
SUNPHARMA,2025-04-22 00:00:00+05:30,15:30:00,1733.9912759616843,1737.9524210809573,1717.651552344684,1730.42626953125,961907
SUNPHARMA,2025-04-23 00:00:00+05:30,15:30:00,1737.160071696542,1773.89978786255,1725.1776323843349,1771.424072265625,1471029
SUNPHARMA,2025-04-24 00:00:00+05:30,15:30:00,1772.6124379624794,1790.3385865190153,1756.6688530605102,1786.37744140625,2101177
SUNPHARMA,2025-04-25 00:00:00+05:30,15:30:00,1788.457020343891,1797.8647399968627,1747.063005516993,1770.0377197265625,2036801
SUNPHARMA,2025-04-28 00:00:00+05:30,15:30:00,1770.0375953594596,1828.0683430698152,1763.8977483287135,1823.7110595703125,3216482
SUNPHARMA,2025-04-29 00:00:00+05:30,15:30:00,1827.0780981587293,1828.0683843907937,1779.5443590196405,1787.9617919921875,2886160
SUNPHARMA,2025-04-30 00:00:00+05:30,15:30:00,1792.41815466574,1821.037452140905,1785.7832849884787,1814.5015869140625,2667314
SUNPHARMA,2025-05-02 00:00:00+05:30,15:30:00,1814.501497161058,1833.2178100929195,1796.1812020112825,1806.876220703125,1885257
SUNPHARMA,2025-05-05 00:00:00+05:30,15:30:00,1810.0453188536228,1825.39475626075,1803.7074624569946,1818.759765625,1219830
SUNPHARMA,2025-05-06 00:00:00+05:30,15:30:00,1802.3209692990913,1810.144254826256,1781.524958114871,1801.4296875,1414772
SUNPHARMA,2025-05-07 00:00:00+05:30,15:30:00,1800.2412762935912,1808.658708849283,1761.4219853883812,1763.996826171875,2015237
SUNPHARMA,2025-05-08 00:00:00+05:30,15:30:00,1763.9969463158297,1771.5230976424903,1737.952369574651,1750.0338134765625,2647871
SUNPHARMA,2025-05-09 00:00:00+05:30,15:30:00,1734.8824483961403,1749.1425941032496,1714.8785942744369,1727.8514404296875,1148956
SUNPHARMA,2025-05-12 00:00:00+05:30,15:30:00,1679.2282756226243,1695.7661278374987,1607.8286641572022,1669.820556640625,9221075
SUNPHARMA,2025-05-13 00:00:00+05:30,15:30:00,1694.3798435345818,1731.5155794390512,1674.8712519599235,1683.4866943359375,6988329
SUNPHARMA,2025-05-14 00:00:00+05:30,15:30:00,1685.4672071623734,1694.7759221426484,1675.6633490542597,1691.60693359375,1639324
SUNPHARMA,2025-05-15 00:00:00+05:30,15:30:00,1684.575978367898,1727.4554229419255,1667.7411114916051,1723.1971435546875,3880385
SUNPHARMA,2025-05-16 00:00:00+05:30,15:30:00,1723.0981654554037,1724.6825993616694,1702.3021531137006,1718.0477294921875,1448249
SUNPHARMA,2025-05-19 00:00:00+05:30,15:30:00,1728.0494730487903,1747.8551976682609,1709.8281822219678,1713.3931884765625,2074023
SUNPHARMA,2025-05-20 00:00:00+05:30,15:30:00,1726.8611185182995,1731.020272191486,1686.7545275436112,1691.2108154296875,2706777
SUNPHARMA,2025-05-21 00:00:00+05:30,15:30:00,1699.727350713084,1741.6163867307562,1691.2109131047398,1714.977783203125,2754306
SUNPHARMA,2025-05-22 00:00:00+05:30,15:30:00,1717.3543192662605,1723.0980277124547,1690.6165912500326,1702.0048828125,2670554
SUNPHARMA,2025-05-23 00:00:00+05:30,15:30:00,1641.8946668628182,1673.088684960634,1620.7025161051683,1667.2459716796875,8339783
SUNPHARMA,2025-05-26 00:00:00+05:30,15:30:00,1676.6535914924873,1685.8633017834197,1650.807145071694,1659.8187255859375,2282131
SUNPHARMA,2025-05-27 00:00:00+05:30,15:30:00,1659.8187137825698,1675.5642889012822,1644.9644204412464,1667.0478515625,2800622
SUNPHARMA,2025-05-28 00:00:00+05:30,15:30:00,1667.0478787567702,1670.5138805929525,1646.846015306111,1650.2130126953125,2657712
SUNPHARMA,2025-05-29 00:00:00+05:30,15:30:00,1658.7294274760316,1686.7545760075059,1654.1741350162908,1683.28857421875,2377583
SUNPHARMA,2025-05-30 00:00:00+05:30,15:30:00,1685.4672080468613,1696.9545044418328,1652.8867660410776,1661.30419921875,3640641
SUNPHARMA,2025-06-02 00:00:00+05:30,15:30:00,1662.6906578158278,1667.1469460589315,1644.37036170529,1658.3333740234375,1819538
SUNPHARMA,2025-06-03 00:00:00+05:30,15:30:00,1678.5351167189842,1678.5351167189842,1641.4983884917563,1651.30224609375,2556920
SUNPHARMA,2025-06-04 00:00:00+05:30,15:30:00,1639.914089013738,1652.78781072701,1632.982085014284,1648.7276611328125,1700482
SUNPHARMA,2025-06-05 00:00:00+05:30,15:30:00,1645.8557171096074,1677.842010747808,1645.8557171096074,1666.750732421875,2037073
SUNPHARMA,2025-06-06 00:00:00+05:30,15:30:00,1668.63238064886,1672.5935257661272,1652.7878001797906,1662.888671875,2500047
SUNPHARMA,2025-06-09 00:00:00+05:30,15:30:00,1663.5818894665877,1682.2983237000342,1657.0460244174062,1677.9410400390625,2589656
SUNPHARMA,2025-06-10 00:00:00+05:30,15:30:00,1685.269229373942,1690.319665194212,1661.4032334639328,1672.3955078125,2369135
SUNPHARMA,2025-06-11 00:00:00+05:30,15:30:00,1678.3372534663927,1678.5352623706667,1662.9878159638881,1674.177978515625,1999978
SUNPHARMA,2025-06-12 00:00:00+05:30,15:30:00,1678.436180037128,1710.7194874320173,1664.770181508742,1671.009033203125,3588365
SUNPHARMA,2025-06-13 00:00:00+05:30,15:30:00,1650.6091404871777,1683.486595048421,1644.9644364318735,1671.4051513671875,2404272
SUNPHARMA,2025-06-16 00:00:00+05:30,15:30:00,1648.826584396991,1673.385731425313,1639.6168740402327,1668.929443359375,2249326
SUNPHARMA,2025-06-17 00:00:00+05:30,15:30:00,1663.680866088227,1665.3643043250918,1625.158707571536,1634.1702880859375,5408285
SUNPHARMA,2025-06-18 00:00:00+05:30,15:30:00,1629.0208405429876,1645.162554368449,1622.583980078836,1631.99169921875,1455885
SUNPHARMA,2025-06-19 00:00:00+05:30,15:30:00,1632.0907241735367,1639.2208576156943,1620.1082848742983,1631.5955810546875,1696525
SUNPHARMA,2025-06-20 00:00:00+05:30,15:30:00,1631.5956492951518,1653.7780861242686,1629.615076736919,1648.9256591796875,2567882
SUNPHARMA,2025-06-23 00:00:00+05:30,15:30:00,1647.0439820738125,1650.8071180392387,1631.1994026565192,1646.350830078125,840643
